,identifier/obPropId,LotSizeAcres,address/oneLine,address/postal1,location/latitude,location/longitude,location/distance,summary/propclass,summary/propsubtype,summary/yearbuilt,building/size/universalsize,building/rooms/bathstotal,building/rooms/beds,sale/amount/saleamt,sale/amount/salerecdate,sale/amount/saletranstype,sale/calculation/priceperbed,sale/calculation/pricepersizeunit
4226,18253600000000.0,0.6942,"11479 GARDEN LANE AVE NW, UNIONTOWN, OH 44685",44685,40.954508000000004,-81.365975,42.01,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1976,1552,3.0,3,154500,2018-03-08,Resale,38625,119
1250,21689300000000.0,0.3049,"6452 STONEYWOOD CIR NW, CANTON,OH 44718",44718,40.853085,-81.471254,45.13,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,2017,2479,3.0,4,498900,2018-03-08,New Construction,124725,201
989,1854700000000.0,0.2961,"3811 ASHWOOD ST NW, CANTON, OH 44708",44708,40.827166,-81.416748,48.02,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1949,1605,2.0,3,160000,2018-03-07,Resale,53333,100
9652,18341500000000.0,4.59,"10608 W RIVER RD, COLUMBIA STATION, OH 44028",44028,41.345624,-81.910873,7.27,Single Family Residence / Townhouse,HOUSE,1945,1288,1.0,2,105000,2018-03-07,Resale,52500,82
4920,18315200000000.0,0.17,"118 N MAIN ST, NORTH FAIRFIELD, OH 44855",44855,41.107602,-82.61149300000001,45.79,Single Family Residence / Townhouse,HOUSE,1913,1715,2.0,4,32000,2018-03-07,REO (Transfer to Lender),8000,19
308,18271800000000.0,4.11,"7653 HARRISON RD, WOOSTER, OH 44691",44691,40.80516,-81.97792,44.36,Single Family Residence / Townhouse,RESIDENTIAL,1896,1104,2.0,4,181980,2018-03-06,Resale,45495,165
5456,18258400000000.0,0.0964,"669 WOOSTER RD W, BARBERTON, OH 44203",44203,41.012256,-81.61421800000001,32.03,Single Family Residence / Townhouse,RESIDENTIAL,1901,1544,2.0,3,67000,2018-03-06,Resale,22333,40
4618,14548800000000.0,0.3208,"2373 COPLEY RD, COPLEY, OH 44321",44321,41.088919,-81.60469499999999,27.45,Single Family Residence / Townhouse,RESIDENTIAL,1936,801,2.0,3,126671,2018-03-06,REO (Transfer to Lender),42224,158
4851,177634000000.0,0.0735,"619 LUCILLE AVE, AKRON, OH 44310",44310,41.102624,-81.503576,29.52,Single Family Residence / Townhouse,RESIDENTIAL,1918,1020,1.0,2,37950,2018-03-06,Resale,18975,37
70,4331340000000.0,0.273,"1433 MADISON AVE, WOOSTER, OH 44691",44691,40.782452,-81.932214,45.62,Single Family Residence / Townhouse,RESIDENTIAL,1900,1442,1.0,3,35000,2018-03-06,Resale,11667,24
8995,1130320000000.0,0.2101,"50 CASTLE BLVD, AKRON, OH 44313",44313,41.107284,-81.561695,27.5,Single Family Residence / Townhouse,RESIDENTIAL,1938,1887,3.0,3,209000,2018-03-05,Resale,69667,111
1750,1137860000000.0,0.376,"224 OAKLEY RD, WOOSTER, OH 44691",44691,40.820545,-81.941261,43.05,Single Family Residence / Townhouse,RESIDENTIAL,1951,1710,2.0,4,177000,2018-03-02,Resale,44250,104
2204,465261000000.0,0.5657,"275 W CASTON RD, NEW FRANKLIN, OH 44319",44319,40.9549,-81.543235,37.16,Single Family Residence / Townhouse,RESIDENTIAL,1961,1634,2.0,3,137000,2018-03-02,Resale,45667,84
5632,141130000000.0,0.1157,"524 PARKVIEW AVE, BARBERTON, OH 44203",44203,41.024768,-81.59624699999999,31.62,Single Family Residence / Townhouse,RESIDENTIAL,2004,1373,3.0,3,110000,2018-03-02,Resale,36667,81
1618,14578600000000.0,0.4729,"8573 GREENMEADOW AVE NW, CANAL FULTON, OH 44614",44614,40.906853999999996,-81.576561,39.52,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1977,1008,1.0,3,147000,2018-03-02,Resale,49000,146
8977,4126200000000.0,0.2369,"11 CASTLE BLVD, AKRON, OH 44313",44313,41.106175,-81.561215,27.57,Single Family Residence / Townhouse,RESIDENTIAL,1952,1144,2.0,2,100000,2018-03-02,Resale,50000,87
1147,18257100000000.0,0.1458,"2224 39TH ST NW, CANTON, OH 44709",44709,40.841402,-81.39636899999999,47.67,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1948,1320,2.0,3,65000,2018-03-02,Resale,21667,49
3296,2393830000000.0,0.124,"2512 CONRAD AVE, AKRON, OH 44314",44314,41.030421000000004,-81.543251,32.53,Single Family Residence / Townhouse,RESIDENTIAL,1931,948,1.0,3,22200,2018-03-02,Resale,7400,23
2086,20933900000000.0,0.359,"5038 STONEY CREEK LN, NORTH CANTON, OH 44720",44720,40.927448,-81.486162,40.2,Single Family Residence / Townhouse,HOUSE,2011,2960,4.0,5,325000,2018-03-02,Construction Loan/Financing,81250,110
2655,24275100000000.0,0.239,"4424 ROOP AVE, NORTON, OH 44203",44203,41.012968,-81.654822,31.23,Single Family Residence / Townhouse,RESIDENTIAL,0,0,0.0,0,119500,2018-03-01,Resale,0,0
5000,4684930000000.0,0.1915,"875 BELDEN AVE, AKRON, OH 44310",44310,41.11193,-81.48299300000001,29.69,Single Family Residence / Townhouse,RESIDENTIAL,1999,1446,3.0,3,149000,2018-03-01,Resale,49667,104
9966,293582000000.0,0.1297,"1123 LEXINGTON AVE, AKRON, OH 44310",44310,41.116169,-81.50000899999999,28.9,Single Family Residence / Townhouse,RESIDENTIAL,1924,1050,2.0,2,17000,2018-03-01,Resale,8500,16
1492,5433380000000.0,0.3074,"1831 PAULI ST, CANAL FULTON, OH 44614",44614,40.885533,-81.57820699999999,40.86,Single Family Residence / Townhouse,HOUSE,1971,2056,3.0,4,167000,2018-03-01,Resale,41750,81
4976,18285500000000.0,0.37,"2920 BLUE HERON TRCE, MEDINA, OH 44256",44256,41.110640999999994,-81.79459399999999,22.97,Single Family Residence / Townhouse,HOUSE,2017,3024,4.0,4,468100,2018-03-01,New Construction,0,0
956,2132690000000.0,0.1291,"810 25TH ST NW, CANTON, OH 44709",44709,40.823943,-81.380197,49.14,Single Family Residence / Townhouse,HOUSE,1925,1410,1.0,3,92500,2018-02-28,Resale,30833,66
5184,1493600000000.0,0.0895,"4854 LANE AVE, RAVENNA, OH 44266",44266,41.121878,-81.243157,38.53,Single Family Residence / Townhouse,RESIDENTIAL,1955,1204,1.0,3,51400,2018-02-28,Resale,17133,43
9766,14424900000000.0,1.63,"4714 MASON RD, SANDUSKY, OH 44870",44870,41.352564,-82.70473199999999,44.79,Single Family Residence / Townhouse,HOUSE,1979,1421,2.0,3,173000,2018-02-28,Resale,57667,122
1220,25273900000000.0,0.2066,"3790 OLD HICKORY AVE NW, CANTON, OH 44718",44718,40.849509999999995,-81.44736999999999,45.91,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,2017,2090,3.0,3,349900,2018-02-28,Resale,116633,167
625,14787100000000.0,0.1286,"44 10TH ST SE, MASSILLON, OH 44646",44646,40.79861,-81.511286,47.72,Single Family Residence / Townhouse,HOUSE,1900,1120,1.0,2,27000,2018-02-28,Resale,13500,24
9492,18280700000000.0,0.93,"37735 BUTTERNUT RIDGE RD, NORTH RIDGEVILLE, OH 44039",44039,41.337885,-82.054367,12.74,Single Family Residence / Townhouse,HOUSE,1993,2972,4.0,3,120000,2018-02-27,Resale,40000,40
6558,18356200000000.0,0.2583,"2896 LEE RD, SILVER LAKE, OH 44224",44224,41.15202,-81.463013,28.36,Single Family Residence / Townhouse,RESIDENTIAL,1958,1566,3.0,3,205500,2018-02-27,Resale,68500,134
8940,1953520000000.0,0.1364,"444 SELZER ST, AKRON, OH 44310",44310,41.102641,-81.522071,28.94,Single Family Residence / Townhouse,RESIDENTIAL,1913,1180,3.0,3,48000,2018-02-27,Resale,16000,41
3787,14573900000000.0,2.0,"2459 LANSINGER RD, MOGADORE, OH 44260",44260,41.056201,-81.3654,36.65,Single Family Residence / Townhouse,RESIDENTIAL,1960,2652,2.0,3,180000,2018-02-26,Resale,60000,68
4089,14922600000000.0,0.135,"886 PEERLESS AVE, AKRON, OH 44320",44320,41.080019,-81.558413,29.18,Single Family Residence / Townhouse,RESIDENTIAL,1931,1416,1.0,3,40000,2018-02-26,Resale,13333,28
3768,14066900000000.0,0.1182,"2130 CRAMER AVE, AKRON, OH 44312",44312,41.055890999999995,-81.451839,33.72,Single Family Residence / Townhouse,RESIDENTIAL,1952,908,1.0,2,74000,2018-02-26,Resale,37000,81
8596,53429239153.0,0.1033,"685 SANFORD AVE, AKRON, OH 44305",44305,41.082751,-81.47676899999999,31.46,Single Family Residence / Townhouse,RESIDENTIAL,1926,958,1.0,2,22000,2018-02-26,Resale,11000,23
9468,1771630000000.0,0.3362,"138 TIMBER RIDGE DR, ELYRIA, OH 44035",44035,41.33665,-82.07275,13.59,Single Family Residence / Townhouse,HOUSE,2005,2563,3.0,3,223000,2018-02-23,Resale,74333,87
5517,4327339153.0,0.168,"989 W HOPOCAN AVE, BARBERTON, OH 44203",44203,41.017936999999996,-81.625608,31.45,Single Family Residence / Townhouse,RESIDENTIAL,1917,880,1.0,2,25000,2018-02-23,Resale,12500,28
1341,18251300000000.0,0.3357,"5555 WEST BLVD NW, CANTON, OH 44718",44718,40.865196000000005,-81.460207,44.64,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1941,1368,1.0,3,120000,2018-02-23,Resale,40000,88
7738,2332740000000.0,0.22699999999999998,"10141 GLOUCESTER RD, STREETSBORO, OH 44241",44241,41.267101000000004,-81.359289,28.23,Single Family Residence / Townhouse,RESIDENTIAL,1998,2038,3.0,3,228000,2018-02-21,Resale,76000,112
1499,14348600000000.0,1.7,"7345 BRAUCHER ST NW, NORTH CANTON, OH 44720",44720,40.886579,-81.485203,42.73,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1971,1430,1.0,3,160000,2018-02-20,Resale,53333,112
9910,18207300000000.0,0.10099999999999999,"1033 WOODWARD AVE, AKRON, OH 44310",44310,41.113609000000004,-81.50789499999999,28.78,Single Family Residence / Townhouse,RESIDENTIAL,1943,1389,2.0,4,78000,2018-02-16,Resale,26000,56
9655,14358700000000.0,0.0812,"11252 FREDERICK LN, TWINSBURG, OH 44087",44087,41.345381,-81.428033,22.94,Single Family Residence / Townhouse,RESIDENTIAL,1996,1928,3.0,2,240000,2018-02-16,Resale,120000,124
8536,14694300000000.0,0.0,"708 ARBOR WAY, AURORA, OH 44202",44202,41.300032,-81.370295,26.8,Single Family Residence / Townhouse,RESIDENTIAL,1976,5944,5.0,4,435000,2018-02-16,Resale,108750,73
5643,2310430000000.0,0.1864,"358 BROAD ST, WADSWORTH, OH 44281",44281,41.025655,-81.72109499999999,29.43,Single Family Residence / Townhouse,HOUSE,1920,1016,1.0,3,105000,2018-02-15,Resale,35000,103
5760,14716400000000.0,0.2996,"2545 THURMONT RD, AKRON, OH 44313",44313,41.129306,-81.583435,25.6,Single Family Residence / Townhouse,RESIDENTIAL,1953,1360,2.0,3,137540,2018-02-15,Resale,45847,101
1447,18203500000000.0,0.1921,"1003 BEL AIR DR NW, NORTH CANTON, OH 44720",44720,40.87908,-81.415637,44.91,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1960,1008,1.0,3,126000,2018-02-14,Resale,42000,125
6968,18206000000000.0,0.4591,"4690 YOUNG RD, STOW, OH 44224",44224,41.181958,-81.397095,29.6,Single Family Residence / Townhouse,RESIDENTIAL,1972,2730,3.0,3,300000,2018-02-13,Resale,75000,110
2525,190162000000.0,0.929,"3992 GREENBAY DR, BARBERTON, OH 44203",44203,40.997187,-81.566914,33.99,Single Family Residence / Townhouse,RESIDENTIAL,1938,1072,1.0,3,61900,2018-02-13,Resale,30950,58
1200,18201400000000.0,0.0551,"1431 EASTHILL SQ NE, CANTON, OH 44714",44714,40.84832,-81.35623100000001,48.34,Single Family Residence / Townhouse,HOUSE,1980,1864,3.0,2,73000,2018-02-12,Construction Loan/Financing,36500,39
5307,3491380000000.0,0.0918,"1741 UNION ST, CUYAHOGA FALLS, OH 44221",44221,41.128976,-81.47792,28.98,Single Family Residence / Townhouse,RESIDENTIAL,1918,960,1.0,3,79900,2018-02-09,Resale,26633,83
576,854832000000.0,0.1432,"825 OAK AVE SE, MASSILLON, OH 44646",44646,40.794967,-81.512712,47.93,Single Family Residence / Townhouse,HOUSE,1887,1136,1.0,2,17000,2018-02-08,Resale,8500,15
5368,173746000000.0,0.1192,"432 BELL ST, BARBERTON, OH 44203",44203,40.998551,-81.599897,33.2,Single Family Residence / Townhouse,RESIDENTIAL,2000,1008,1.0,3,62000,2018-02-08,Resale,20667,62
6283,977873000000.0,0.141,"2354 11TH ST SW, AKRON, OH 44314",44314,41.040172999999996,-81.555526,31.63,Single Family Residence / Townhouse,RESIDENTIAL,1909,1164,1.0,3,37580,2018-02-07,Nominal - Non/Arms Length Sale,12527,32
6149,15155100000000.0,0.6123,"3756 VALLEY DR, NORTON, OH 44203",44203,41.031681,-81.655342,30.01,Single Family Residence / Townhouse,RESIDENTIAL,1957,1943,3.0,3,231800,2018-02-07,Resale,77267,119
8283,18207000000000.0,1.73,"6912 SCHOEPF DR, NORTHFIELD, OH 44067",44067,41.28045,-81.526653,20.16,Single Family Residence / Townhouse,RESIDENTIAL,1969,2044,2.0,3,590,2018-02-06,Resale,197,0
4180,18277700000000.0,0.2978,"3030 SKIPTON CIR NW, UNIONTOWN, OH 44685",44685,40.948664,-81.40020799999999,41.29,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,2002,1886,2.0,3,235000,2018-02-06,Resale,78333,125
6867,1092090000000.0,0.37,"236 JOHNS ST, WELLINGTON, OH 44090",44090,41.17095,-82.223851,26.89,Single Family Residence / Townhouse,HOUSE,1900,1812,2.0,4,127000,2018-02-06,Resale,31750,70
1754,18252000000000.0,0.2778,"226 LORI AVE NE, MASSILLON, OH 44646",44646,40.821315999999996,-81.521072,46.08,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1974,1260,2.0,3,125000,2018-02-06,Resale,41667,98
2073,14248400000000.0,2.699,"10544 BURBANK RD, BURBANK, OH 44214",44214,40.92713,-81.98745,36.15,Single Family Residence / Townhouse,RESIDENTIAL,1860,1134,2.0,3,98000,2018-02-02,Resale,32667,86
4689,18206800000000.0,0.1515,"565 ROSLYN AVE, AKRON, OH 44320",44320,41.093203,-81.566851,28.17,Single Family Residence / Townhouse,RESIDENTIAL,1927,1741,1.0,3,52500,2018-02-01,Resale,17500,30
4063,74337639153.0,0.1635,"56 JEWETT ST, AKRON, OH 44305",44305,41.077773,-81.493788,31.19,Single Family Residence / Townhouse,RESIDENTIAL,1914,1854,1.0,3,42250,2018-01-31,Nominal - Non/Arms Length Sale,14083,23
3510,14511600000000.0,0.1148,"1195 LINDSAY AVE, AKRON, OH 44306",44306,41.042227000000004,-81.483868,33.49,Single Family Residence / Townhouse,RESIDENTIAL,1943,1193,1.0,3,35000,2018-01-31,Resale,11667,29
874,18272900000000.0,0.6129,"1541 BEALL AVE, WOOSTER, OH 44691",44691,40.816515,-81.934099,43.29,Single Family Residence / Townhouse,RESIDENTIAL,1865,4637,2.0,3,205000,2018-01-31,Resale,68333,44
8085,18206700000000.0,0.932,"975 S MUNROE RD, TALLMADGE, OH 44278",44278,41.073890000000006,-81.416955,33.93,Single Family Residence / Townhouse,RESIDENTIAL,1960,936,2.0,2,151500,2018-01-31,Resale,75750,162
585,18251000000000.0,0.3914,"2707 LINCOLN WAY NW, MASSILLON, OH 44647",44647,40.795614,-81.557647,47.07,Single Family Residence / Townhouse,HOUSE,1900,1910,2.0,3,42500,2018-01-31,Resale,14167,22
63,18272300000000.0,0.4477,"1740 WESTWOOD CIR, WOOSTER, OH 44691",44691,40.778892,-81.96714899999999,46.07,Single Family Residence / Townhouse,RESIDENTIAL,1962,1690,3.0,4,175000,2018-01-31,Resale,43750,104
4836,1733400000000.0,0.1478,"450 EVERS ST, AKRON, OH 44310",44310,41.101797,-81.525237,28.89,Single Family Residence / Townhouse,RESIDENTIAL,1924,1160,1.0,3,2500,2018-01-30,Nominal - Non/Arms Length Sale,833,2
4491,15268800000000.0,0.8316,"2247 SARANAC CT, UNIONTOWN, OH 44685",44685,40.989768,-81.412931,38.59,Single Family Residence / Townhouse,RESIDENTIAL,1993,2008,3.0,4,215000,2018-01-29,Resale,53750,110
8680,2128850000000.0,0.1102,"648 GLENDORA AVE, AKRON, OH 44320",44320,41.088086,-81.561574,28.62,Single Family Residence / Townhouse,RESIDENTIAL,1928,1594,1.0,3,23110,2018-01-26,Resale,7703,14
9675,1383160000000.0,0.1791,"1041 MONETA AVE, AURORA, OH 44202",44202,41.346594,-81.383505,25.14,Single Family Residence / Townhouse,RESIDENTIAL,1955,680,1.0,2,86000,2018-01-26,Resale,43000,126
7050,2779620000000.0,0.2212,"4861 GARNET CIR, STOW, OH 44224",44224,41.192544,-81.423563,28.06,Single Family Residence / Townhouse,RESIDENTIAL,2008,1930,4.0,3,251900,2018-01-26,Resale,83967,131
2346,18261400000000.0,0.4419,"3375 MOLLY DR, AKRON, OH 44312",44312,40.972057,-81.479709,37.68,Single Family Residence / Townhouse,RESIDENTIAL,1956,624,1.0,2,79000,2018-01-25,Resale,26333,127
4723,439400000000.0,0.1722,"639 EVANS AVE, AKRON, OH 44310",44310,41.094823,-81.492541,30.3,Single Family Residence / Townhouse,RESIDENTIAL,1952,1344,1.0,4,54000,2018-01-25,Resale,13500,40
5606,5064730000000.0,0.1212,"474 ERIE ST, BARBERTON, OH 44203",44203,41.023447,-81.60003,31.62,Single Family Residence / Townhouse,RESIDENTIAL,1926,1485,2.0,3,25000,2018-01-24,Nominal - Non/Arms Length Sale,8333,17
622,18270800000000.0,0.711,"5191 ANGLING RD, WOOSTER, OH 44691",44691,40.798536999999996,-82.023218,45.22,Single Family Residence / Townhouse,RESIDENTIAL,1994,1216,2.0,3,74900,2018-01-24,Resale,24967,62
6067,2434690000000.0,0.1894,"117 E HOMESTEAD ST, MEDINA, OH 44256",44256,41.146347,-81.863691,20.32,Single Family Residence / Townhouse,HOUSE,1922,1080,1.0,3,124000,2018-01-24,Resale,41333,115
6726,2732640000000.0,0.24100000000000002,"3645 HIWOOD AVE, STOW, OH 44224",44224,41.161509,-81.429992,29.17,Single Family Residence / Townhouse,RESIDENTIAL,1960,912,1.0,3,95000,2018-01-24,Resale,31667,104
6871,32094100000000.0,0.1295,"3215 OLD MILL DR, CUYAHOGA FALLS, OH 44223",44223,41.1713,-81.53254,24.9,Single Family Residence / Townhouse,RESIDENTIAL,2017,2561,3.0,4,281610,2018-01-23,New Construction,0,0
6419,5285190000000.0,0.124,"183 E MAPLEDALE AVE, AKRON, OH 44301",44301,41.045902000000005,-81.520696,32.22,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1918,1395,1.0,4,3300,2018-01-23,Nominal - Non/Arms Length Sale,825,2
8864,4670680000000.0,0.2223,"1393 SUNSET VIEW DR, AKRON, OH 44313",44313,41.097597,-81.561853,28.05,Single Family Residence / Townhouse,RESIDENTIAL,1958,1773,2.0,4,179000,2018-01-23,Resale,44750,102
3672,2648920000000.0,0.1148,"1357 MOORE ST, AKRON, OH 44301",44301,41.049892,-81.522611,31.93,Single Family Residence / Townhouse,RESIDENTIAL,1919,1320,1.0,3,9500,2018-01-22,Resale,3167,7
5119,5048550000000.0,0.2687,"1279 WALTON DR, AKRON, OH 44313",44313,41.117437,-81.56021,26.96,Single Family Residence / Townhouse,RESIDENTIAL,1955,1124,1.0,3,33000,2018-01-22,Nominal - Non/Arms Length Sale,11000,29
322,2569290000000.0,0.0448,"800 HALTER CT NW, CANTON, OH 44708",44708,40.805642999999996,-81.398169,49.78,Single Family Residence / Townhouse,HOUSE,1929,840,1.0,2,24900,2018-01-22,Nominal - Non/Arms Length Sale,12450,30
9606,18244800000000.0,2.98,"24124 REDFERN RD, COLUMBIA STATION, OH 44028",44028,41.343295,-81.896243,7.12,Single Family Residence / Townhouse,HOUSE,1966,3581,3.0,4,368000,2018-01-19,Resale,92000,103
7866,20740239153.0,0.1433,"852 BEARDSLEY ST, AKRON, OH 44311",44311,41.059020000000004,-81.512913,31.68,Single Family Residence / Townhouse,RESIDENTIAL,1910,1463,2.0,3,40000,2018-01-19,Resale,13333,27
4678,1503580000000.0,0.157,"468 SUNSET VIEW DR, AKRON, OH 44320",44320,41.091846999999994,-81.557472,28.51,Single Family Residence / Townhouse,RESIDENTIAL,1925,2134,3.0,4,90000,2018-01-18,Construction Loan/Financing,22500,42
5259,18340600000000.0,0.27399999999999997,"1055 GENTRY DR, MEDINA, OH 44256",44256,41.125377,-81.840508,21.77,Single Family Residence / Townhouse,HOUSE,1975,1440,2.0,3,156000,2018-01-18,Resale,52000,108
8490,18224600000000.0,0.18899999999999997,"19320 DAWN CT, STRONGSVILLE, OH 44149",44149,41.296228,-81.83876,9.99,Single Family Residence / Townhouse,RESIDENTIAL,1991,1722,2.0,3,180000,2018-01-17,Resale,60000,105
9032,18224700000000.0,0.2295,"14499 SETTLERS RUN, STRONGSVILLE, OH 44136",44136,41.309619,-81.825108,9.14,Single Family Residence / Townhouse,RESIDENTIAL,1990,2314,3.0,4,262000,2018-01-17,Resale,65500,113
2879,18251700000000.0,0.528,"5854 NOEL ST, LOUISVILLE, OH 44641",44641,40.854369,-81.29044499999999,49.92,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1964,1432,3.0,3,135000,2018-01-16,Resale,45000,94
4119,4137070000000.0,2.701,"3838 STEINER RD, CRESTON, OH 44217",44217,40.930803999999995,-81.894195,35.26,Single Family Residence / Townhouse,RESIDENTIAL,2002,1916,2.0,3,158000,2018-01-16,Resale,52667,82
74,18357200000000.0,0.0918,"561 GEIGER AVE SW, MASSILLON, OH 44647",44647,40.783306,-81.526761,48.42,Single Family Residence / Townhouse,HOUSE,1918,1254,1.0,3,30200,2018-01-16,Resale,10067,21
2516,18330200000000.0,1.5,"10385 RISCHEL RD, WADSWORTH, OH 44281",44281,40.99357,-81.721825,31.58,Single Family Residence / Townhouse,HOUSE,1974,1188,2.0,3,147000,2018-01-16,Resale,49000,124
1747,18251900000000.0,0.1457,"1205 21ST ST NE, CANTON, OH 44714",44714,40.820896999999995,-81.36069300000001,49.83,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1940,1170,2.0,3,75500,2018-01-16,Resale,25167,65
7842,18338900000000.0,0.0692,"316 REDFERN RD, CHIPPEWA LAKE, OH 44215",44215,41.056955,-81.89752800000001,26.59,Single Family Residence / Townhouse,HOUSE,1959,1200,1.0,3,122000,2018-01-12,Resale,40667,102
2369,3693290000000.0,1.03,"562 MARINA DR, NEW FRANKLIN, OH 44319",44319,40.975387,-81.54310799999999,35.89,Single Family Residence / Townhouse,RESIDENTIAL,1976,2463,3.0,3,7318,2018-01-12,Resale,2439,3
4107,2947290000000.0,3.35,"888 LOWAY DR, NEW FRANKLIN, OH 44216",44216,40.929026,-81.568203,38.26,Single Family Residence / Townhouse,RESIDENTIAL,1980,1732,2.0,3,196000,2018-01-11,Resale,65333,119
359,18254100000000.0,0.2541,"4616 10TH ST NW, CANTON, OH 44708",44708,40.808063,-81.430737,48.85,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1964,1222,2.0,3,125000,2018-01-11,Resale,41667,102
4842,69139139153.0,0.1653,"276 SUNDALE RD, AKRON, OH 44313",44313,41.101872,-81.564163,27.74,Single Family Residence / Townhouse,RESIDENTIAL,1949,2164,3.0,3,147500,2018-01-10,Resale,49167,87
9499,3701170000000.0,0.1934,"431 ALEXIS DR, ELYRIA, OH 44035",44035,41.338623999999996,-82.07950100000001,13.81,Single Family Residence / Townhouse,HOUSE,2002,2084,3.0,3,229000,2018-01-10,Resale,76333,110
3940,18330200000000.0,3.91,"13116 NEW LONDON EASTERN RD, SPENCER, OH 44275",44275,41.068777000000004,-82.162592,30.37,Single Family Residence / Townhouse,HOUSE,1994,1378,2.0,3,160000,2018-01-10,Resale,53333,116
3090,14839800000000.0,2.62,"7915 PINE RIDGE ST NW, NORTH CANTON, OH 44720",44720,40.884338,-81.496524,42.61,Single Family Residence / Townhouse,HOUSE,1993,3203,4.0,4,440000,2018-01-09,Resale,110000,137
1085,18255300000000.0,0.7909,"3252 WOODRIDGE AVE NW, CANTON, OH 44718",44718,40.835152,-81.400296,47.94,Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,1978,2573,3.0,3,215400,2018-01-08,Resale,71800,84
8756,18197500000000.0,0.1837,"586 VILLA AVE, AKRON, OH 44310",44310,41.093133,-81.49498100000001,30.31,Single Family Residence / Townhouse,RESIDENTIAL,1961,1324,2.0,3,22726,2018-01-05,REO (Transfer to Lender),7575,17
