,street_1,city,state,zip,sale_price,date,latitude,longitude
7735,REAR LAND,Grafton,OH,44044,255000,2016-04-29,41.26659,-82.04143
7736,303 NANCY CIR,Brunswick,OH,44212,157500,2012-01-25,41.268066999999995,-81.790686
7737,10008 BRUSHWOOD DR,Streetsboro,OH,44241,244800,2006-04-27,41.267056,-81.36877199999999
7738,10141 GLOUCESTER RD,Streetsboro,OH,44241,228000,2018-02-21,41.267101000000004,-81.359289
7739,2694 INVERNEST ST,Streetsboro,OH,44241,48000,2019-05-01,41.268337,-81.296063
7740,2780 BLUE HERON DR,Hudson,OH,44236,355000,2006-05-15,41.267157,-81.41797
7741,1212 TINKERS GREEN DR,Streetsboro,OH,44241,190000,2011-08-02,41.267427000000005,-81.350353
7742,7752 OXGATE CT,Hudson,OH,44236,533500,2017-07-03,41.2675,-81.414573
7743,142 BEVERLY RD,Hudson,OH,44236,72450,2008-10-28,41.268588,-81.517412
7744,3988 MAGNOLIA DR,Brunswick,OH,44212,130000,2011-09-13,41.268591,-81.826427
7745,E ROYALTON RD,Grafton,OH,44044,200000,2017-08-17,41.26659,-82.04143
7746,1895 SPRINGSIDE CIR,Streetsboro,OH,44241,310000,2018-12-20,41.266757,-81.324536
7747,6855 INDUSTRIAL PKWY,Hudson,OH,44236,1150100,2007-10-31,41.266989,-81.50018299999999
7748,10176 STATE ROUTE 88,Garrettsville,OH,44231,148000,2018-07-03,41.2691,-81.101784
7749,486 BRIDGE POINTE LN,Brunswick,OH,44212,229976,2010-01-27,41.263102,-81.876871
7750,10220 GLOUCESTER RD,Streetsboro,OH,44241,193000,2013-01-04,41.268344,-81.358915
7751,7696 OXGATE CT,Hudson,OH,44236,36500,2015-09-16,41.268506,-81.41574200000001
7752,4861 BRUSHWOOD RD,Richfield,OH,44286,161000,2016-10-21,41.268577,-81.628785
7753,2900 ALDA PKWY,Brunswick,OH,44212,95000,2012-08-09,41.26958,-81.79112099999999
7754,7130 COLESBROOK DR,Hudson,OH,44236,445000,2005-01-18,41.268734,-81.491132
7755,1137 WILLOW ST,Grafton,OH,44044,110700,2017-11-17,41.269801,-82.049035
7756,7687 RAVENNA RD,Hudson,OH,44236,36000,2014-12-22,41.269869,-81.394195
7757,7631 OXGATE CT,Hudson,OH,44236,335000,2017-01-18,41.268068,-81.417472
7758,14902 WHEELER RD,Lagrange,OH,44050,148500,2018-07-27,41.26898,-82.10083399999999
7759,7651 BRANDYWINE RD,Hudson,OH,44236,99900,2011-07-28,41.270192,-81.52167
7760,7651 BRANDYWINE RD,Hudson,OH,44236,99900,2011-07-28,41.270192,-81.52167
7761,7621 GREENTHORN DR,Hudson,OH,44236,292500,2007-02-09,41.268226,-81.42147800000001
7762,7514 OLDE EIGHT RD,Hudson,OH,44236,109500,2008-07-03,41.269166999999996,-81.513626
7763,1900 MIDDLETON RD,Hudson,OH,44236,210000,2012-05-14,41.269439,-81.443597
7764,188 WESTCHESTER DR,Brunswick,OH,44212,236000,2016-10-13,41.270594,-81.821118
7765,10228 WELLINGTON RD,Streetsboro,OH,44241,140000,2018-12-13,41.269448,-81.29530799999999
7766,3267 JUNIOR PKWY,Brunswick,OH,44212,250150,2012-10-26,41.270927,-81.797608
7767,3079 JUNIOR PKWY,Brunswick,OH,44212,146000,2010-03-22,41.270927,-81.796513
7768,3201 JUNIOR PKWY,Brunswick,OH,44212,283520,2012-10-15,41.270931,-81.79796999999999
7769,3161 JUNIOR PKWY,Brunswick,OH,44212,244346,2013-12-11,41.270934000000004,-81.79818900000001
7770,3237 BURNHAM DR,Brunswick,OH,44212,264015,2011-01-24,41.271126,-81.803923
7771,1850 15TH ST SW,Akron,OH,44314,50000,2009-06-09,41.052865000000004,-81.559461
7772,1781 BOUGHTONVILLE RD,Willard,OH,44890,145000,2014-06-27,41.052147,-82.65038299999999
7773,594 VAN EVERETT AVE,Akron,OH,44306,7000,2015-01-16,41.053079,-81.48796
7774,1048 DIETZ AVE,Akron,OH,44301,11900,2011-02-03,41.05308,-81.50914
7775,309 MASSILLON RD,Akron,OH,44312,93000,2014-05-14,41.053154,-81.462613
7776,3028 S HAMETOWN RD,Norton,OH,44203,205000,2019-01-31,41.052648,-81.667052
7777,1037 DIETZ AVE,Akron,OH,44301,20000,2019-02-15,41.053385999999996,-81.508768
7778,1785 EAST AVE,Akron,OH,44314,59000,2018-05-03,41.053514,-81.563796
7779,636 CHITTENDEN ST,Akron,OH,44306,6000,2012-05-04,41.053518,-81.488988
7780,311 LLOYD ST,Akron,OH,44301,18666,2011-02-28,41.053561,-81.53947
7781,2539 WADSWORTH RD,Norton,OH,44203,137000,2005-04-18,41.052997999999995,-81.619586
7782,1840 13TH ST SW,Akron,OH,44314,56235,2007-12-04,41.053714,-81.55749200000001
7783,2380 BENTON AVE,Akron,OH,44312,65500,2012-10-30,41.053717999999996,-81.44366099999999
7784,294 IRA AVE,Akron,OH,44301,40000,2005-01-11,41.054158,-81.53908
7785,712 LOVERS LN,Akron,OH,44306,18900,2018-12-26,41.054323,-81.50308299999999
7786,1183 PARTRIDGE DR,Wadsworth,OH,44281,260000,2012-03-02,41.053912,-81.740306
7787,124 WEST AVE,Mogadore,OH,44260,120000,2018-12-14,41.053971000000004,-81.38646700000001
7788,474 ARDELLA AVE,Akron,OH,44306,79330,2014-08-06,41.054567,-81.485854
7789,891 LOVERS LN,Akron,OH,44306,60000,2016-02-23,41.054596999999994,-81.49654
7790,625 LOVERS LN,Akron,OH,44311,11750,2012-08-22,41.054603,-81.506275
7791,2210 TYRONE ST,Akron,OH,44312,79000,2016-05-03,41.054705,-81.44874200000001
7792,1039 JASON AVE,Akron,OH,44314,20500,2011-03-29,41.054767,-81.56399
7793,327 SCHROP AVE,Akron,OH,44312,15000,2018-07-17,41.054808,-81.446876
7794,3153 REIMER RD,Norton,OH,44203,72000,2014-05-22,41.054891999999995,-81.640569
7795,4043 HIGHLAND DR,Mogadore,OH,44260,112500,2017-10-16,41.054930999999996,-81.388386
7796,1150 JASON AVE # 1152,Akron,OH,44314,175000,2010-09-02,41.054543,-81.568157
7797,281 PRAIRIE DR,Akron,OH,44312,37830,2014-07-17,41.055066,-81.45128299999999
7798,756 MORGAN AVE,Akron,OH,44306,9000,2008-05-23,41.055073,-81.501706
7799,138 REIMER RD,Wadsworth,OH,44281,64500,2008-10-07,41.055113,-81.693349
7800,7801 PROUTY RD,Lodi,OH,44254,169000,2009-10-29,41.054101,-82.03205600000001
7801,3081 S CLEVELAND MASSILLON RD,Barberton,OH,44203,44000,2008-07-21,41.055124,-81.63747
7802,292 LAKE ST,Akron,OH,44301,5300,2012-10-29,41.055208,-81.539682
7803,2423 REIMER RD,Wadsworth,OH,44281,175100,2009-09-01,41.055051,-81.762232
7804,139 HIGH GROVE BLVD,Akron,OH,44312,122000,2005-12-15,41.053987,-81.428823
7805,301 LAKE ST,Akron,OH,44301,12220,2014-11-18,41.055478,-81.540013
7806,965 BROWN ST,Akron,OH,44311,44000,2017-08-30,41.055490999999996,-81.509784
7807,1216 BITTAKER ST,Akron,OH,44306,12000,2019-03-27,41.055613,-81.486199
7808,835 INMAN ST,Akron,OH,44306,27000,2019-03-15,41.055628999999996,-81.500157
7809,2198 TYRONE ST,Akron,OH,44312,115000,2006-09-25,41.054708000000005,-81.44914399999999
7810,2670 ROBINDALE AVE,Akron,OH,44312,30604,2014-08-20,41.055654,-81.433839
7811,322 BENDER AVE,Akron,OH,44312,32000,2016-03-21,41.055719,-81.448706
7812,901 RICHMOND ST,Akron,OH,44306,5000,2010-10-27,41.055777,-81.495835
7813,872 LAKEWOOD BLVD,Akron,OH,44314,65900,2010-08-27,41.055794,-81.557746
7814,928 LAKEWOOD BLVD,Akron,OH,44314,82500,2005-09-20,41.055812,-81.559473
7815,917 SAXON AVE,Akron,OH,44314,114000,2006-05-26,41.055347999999995,-81.559638
7816,18 PAULINE AVE,Akron,OH,44312,139000,2007-12-18,41.055519,-81.42619599999999
7817,1663 EAST AVE # 1665,Akron,OH,44314,35957,2016-07-20,41.056213,-81.56119100000001
7818,2410 E MARKET ST,Akron,OH,44312,98000,2013-05-31,41.056218,-81.442939
7819,212 W MILLER AVE,Akron,OH,44301,26900,2009-07-14,41.056290999999995,-81.536617
7820,10935 BLACK RIVER SCHOOL RD,Homerville,OH,44235,500000,2005-08-17,41.056003999999994,-82.084624
7821,480 PLAYLAND PKWY,Chippewa Lake,OH,44215,159500,2019-04-26,41.056022,-81.899703
7822,727 LAKEWOOD BLVD,Akron,OH,44314,180000,2018-05-11,41.056024,-81.553381
7823,217 AKERS AVE,Akron,OH,44312,137000,2006-06-14,41.055547999999995,-81.45459100000001
7824,1212 LAILA LN,Wadsworth,OH,44281,160000,2007-05-24,41.056182,-81.728392
7825,198 AKERS AVE,Akron,OH,44312,142000,2018-05-31,41.055744,-81.45613
7826,621 MCKINLEY AVE,Akron,OH,44311,8500,2017-10-18,41.056843,-81.506576
7827,2981 BILBURSTON RD,Akron,OH,44312,88000,2010-10-22,41.056859,-81.424689
7828,561 TALBOT AVE,Akron,OH,44306,1500,2014-02-26,41.056871,-81.492008
7829,764 CLEARVIEW AVE,Akron,OH,44314,29775,2012-08-06,41.056946999999994,-81.55398199999999
7830,800 CLEARVIEW AVE,Akron,OH,44314,1000,2009-11-23,41.056964,-81.555183
7831,150 AKERS AVE,Akron,OH,44312,82500,2018-07-10,41.056987,-81.45610400000001
7832,410 DAWNSHIRE DR,Chippewa Lake,OH,44215,33333,2008-04-01,41.057047,-81.901122
7833,555 WHITNEY AVE,Akron,OH,44306,22500,2006-03-03,41.057071,-81.493216
7834,2649 GRAHAM AVE,Akron,OH,44312,124500,2016-03-29,41.057215,-81.433685
7835,199 MASSILLON RD,Akron,OH,44312,199000,2015-01-28,41.056327,-81.462558
7836,839 CLEARVIEW AVE,Akron,OH,44314,25000,2017-12-18,41.057257,-81.556517
7837,1220 STATE RD # 1222,Wadsworth,OH,44281,181500,2005-05-27,41.056602000000005,-81.728972
7838,566 KIPLING ST,Akron,OH,44311,22000,2016-06-17,41.057272999999995,-81.50841
7839,270 W LONG ST,Akron,OH,44301,7000,2010-04-08,41.057306,-81.538873
7840,913 CLEARVIEW AVE,Akron,OH,44314,85000,2006-09-22,41.057309000000004,-81.559122
7841,1098 7TH AVE,Akron,OH,44306,25000,2013-04-05,41.057363,-81.489175
7842,316 REDFERN RD,Chippewa Lake,OH,44215,122000,2018-01-12,41.056955,-81.89752800000001
7843,2331 E MARKET ST APT 619,Akron,OH,44312,34500,2007-06-29,41.057595,-81.446363
7844,2331 E MARKET ST APT 416,Akron,OH,44312,33000,2012-05-30,41.057595,-81.446363
7845,2331 E MARKET ST APT 614,Akron,OH,44312,50500,2015-06-05,41.057595,-81.446363
7846,2030 NEWDALE AVE,Akron,OH,44320,24900,2018-05-02,41.057603,-81.578372
7847,3875 MOGADORE INDUSTRIAL PKWY,Mogadore,OH,44260,6198480,2006-10-30,41.057282,-81.397993
7848,812 MARIE AVE,Akron,OH,44314,46785,2016-10-14,41.057794,-81.557313
7849,7924 HUBBARD VALLEY RD,Seville,OH,44273,243000,2007-11-01,41.057371,-81.849558
7850,132 STEPHENS RD,Akron,OH,44312,98500,2005-08-05,41.057925,-81.458471
7851,895 BERGHOFF ST,Akron,OH,44311,75000,2005-12-14,41.058023,-81.513626
7852,847 BAIRD ST,Akron,OH,44306,12000,2010-11-18,41.058077000000004,-81.49799
7853,1270 RIDGE RUN CT,Wadsworth,OH,44281,182500,2006-10-31,41.057593,-81.738124
7854,1828 SPADE AVE,Akron,OH,44312,30500,2018-07-12,41.058215999999994,-81.461985
7855,873 BEARDSLEY ST,Akron,OH,44311,14000,2014-11-26,41.058417,-81.51256
7856,2095 ROMIG RD,Akron,OH,44320,500000,2009-08-18,41.057676,-81.58116899999999
7857,99 HILLMAN RD,Akron,OH,44312,30720,2018-11-29,41.058492,-81.45689399999999
7858,96 AKERS AVE,Akron,OH,44312,73500,2018-07-20,41.058507,-81.456066
7859,880 BROWN ST # 884,Akron,OH,44311,167750,2018-08-07,41.057804,-81.510086
7860,170 EDGEHILL DR,Akron,OH,44312,72000,2005-06-17,41.058595000000004,-81.447673
7861,1030 S BROADWAY ST,Akron,OH,44311,80000,2009-12-21,41.058601,-81.52763399999999
7862,905 MIAMI ST,Akron,OH,44311,377000,2015-07-01,41.058567,-81.522828
7863,BEAU BAY BLVD & LAKEFIELD LN,Chippewa Lake,OH,44215,67500,2009-10-15,41.05887,-81.89986999999999
7864,222 TANGLEWOOD TRL,Chippewa Lake,OH,44215,55334,2006-11-01,41.058875,-81.901572
7865,176 EASTHOLM AVE,Akron,OH,44312,80000,2011-12-22,41.058969,-81.448922
7866,852 BEARDSLEY ST,Akron,OH,44311,40000,2018-01-19,41.059020000000004,-81.512913
7867,59 BEAU BAY BLVD,Chippewa Lake,OH,44215,93400,2007-11-28,41.059127000000004,-81.899946
7868,1022 PRINCETON ST,Akron,OH,44311,9200,2016-10-11,41.059132,-81.534989
7869,1296 LEDGESTONE DR,Wadsworth,OH,44281,284000,2005-07-05,41.058228,-81.74720500000001
7870,4081 BASSETT RD,Atwater,OH,44201,220000,2008-06-12,41.058324,-81.24480600000001
7871,GREENWICH RD,Wadsworth,OH,44281,37400,2007-11-14,41.05936,-81.73994
7872,GREENWICH RD,Wadsworth,OH,44281,17000,2008-10-23,41.05936,-81.73994
7873,1855 SPADE AVE,Akron,OH,44312,104000,2016-08-12,41.058483,-81.461287
7874,238 MARY ANNE DR,Wadsworth,OH,44281,199000,2006-03-08,41.058813,-81.733313
7875,WALNUT ST,Wadsworth,OH,44281,20000,2015-09-29,41.05936,-81.73994
7876,SHARON COPLEY RD,Wadsworth,OH,44281,500,2017-10-26,41.05936,-81.73994
7877,485 WEATHERSTONE DR,Wadsworth,OH,44281,173000,2008-08-27,41.058583,-81.743346
7878,FAIRFIELD LN,Wadsworth,OH,44281,495000,2013-01-28,41.05936,-81.73994
7879,341 BRIDGEWORTH POINT DR,Wadsworth,OH,44281,50500,2017-07-18,41.05936,-81.73994
7880,RIDGEWOOD ROAD R,Wadsworth,OH,44281,1935630,2006-11-14,41.05936,-81.73994
7881,148 CANTON RD,Akron,OH,44312,82000,2014-07-10,41.059389,-81.439727
7882,820 BROWN ST,Akron,OH,44311,3000,2013-06-26,41.059447,-81.510053
7883,577 ATHENS AVE,Wadsworth,OH,44281,206075,2015-07-17,41.05936,-81.73994
7884,5601 GRAVEN WAY,Wadsworth,OH,44281,189000,2018-11-30,41.05936,-81.73994
7885,72 LAKEFIELD LN,Chippewa Lake,OH,44215,110000,2006-08-01,41.059168,-81.89802900000001
7886,451 S ARLINGTON ST,Akron,OH,44306,23860,2018-06-07,41.059792,-81.490675
7887,852 SUMNER ST,Akron,OH,44311,8000,2012-12-10,41.060132,-81.51509399999999
7888,399 BUCKINGHAM GRV,Wadsworth,OH,44281,295000,2019-04-01,41.05936,-81.73994
7889,437 BUCKINGHAM GRV,Wadsworth,OH,44281,333000,2017-09-12,41.05936,-81.73994
7890,180 BEAU BAY BLVD,Chippewa Lake,OH,44215,109000,2016-10-18,41.059373,-81.90269599999999
7891,2580 RANFIELD RD,Mogadore,OH,44260,147000,2008-09-29,41.059895000000004,-81.29286
7892,WEBER DR,Wadsworth,OH,44281,170000,2016-02-17,41.05936,-81.73994
7893,772 BEARDSLEY ST,Akron,OH,44311,16500,2014-10-07,41.060584999999996,-81.512875
7894,993 PRINCETON ST,Akron,OH,44311,127500,2014-05-27,41.059782,-81.534359
7895,779 KLING ST,Akron,OH,44311,19000,2015-04-24,41.060949,-81.511344
7896,339 CHITTENDEN ST,Akron,OH,44306,55000,2007-01-02,41.060990000000004,-81.488479
7897,615 MERTON AVE,Akron,OH,44306,4000,2012-06-15,41.061078,-81.498887
7898,39 VERDUN DR,Akron,OH,44312,32501,2017-08-17,41.061240000000005,-81.4528
7899,692 RUSSELL AVE,Akron,OH,44307,2900,2010-03-18,41.061393,-81.552976
7900,34 WOOLF AVE,Akron,OH,44312,107000,2005-12-09,41.061036,-81.436945
7901,1217 5TH AVE,Akron,OH,44306,12000,2007-10-17,41.06154,-81.486183
7902,1373 HARMONY DR,Wadsworth,OH,44281,218000,2016-12-02,41.061273,-81.731442
7903,811 RUSSELL AVE,Akron,OH,44307,17000,2006-05-01,41.06167,-81.55722800000001
7904,20 VERDUN DR,Akron,OH,44312,63000,2018-07-16,41.061741999999995,-81.453161
7905,305 E SOUTH ST,Akron,OH,44311,8000,2015-08-24,41.061918,-81.516369
7906,2731 S HAMETOWN RD,Norton,OH,44203,117500,2013-02-15,41.06073,-81.66660999999999
7907,2697 LAURIE LN,Norton,OH,44203,135000,2009-07-01,41.060321,-81.680368
7908,42 BERWYCK DR,Akron,OH,44312,58000,2015-06-11,41.062224,-81.450262
7909,8766 YALE RD,Rootstown,OH,44272,20000,2014-10-23,41.062228000000005,-81.075567
7910,372 EDENMORE ST,Wadsworth,OH,44281,505000,2009-08-11,41.060907,-81.73880600000001
7911,61 EASTHOLM AVE,Akron,OH,44312,33110,2011-09-08,41.06225,-81.44855799999999
7912,1680 E MARKET ST,Akron,OH,44305,40000,2017-03-22,41.062298,-81.46831
7913,31 CANTON RD,Akron,OH,44312,32000,2013-07-03,41.062542,-81.439099
7914,2289 EMERALD DR,Akron,OH,44312,97800,2007-08-30,41.062544,-81.446503
7915,2712 STATE ROUTE 225,Diamond,OH,44412,33699,2012-09-17,41.06258,-81.050457
7916,5754 OVERLOOK DR,Chippewa Lake,OH,44215,33000,2011-06-30,41.062638,-81.896416
7917,380 E SOUTH ST,Akron,OH,44311,300000,2015-07-07,41.061663,-81.5136
7918,7679 YALE RD,Atwater,OH,44201,4500,2017-06-30,41.062749,-81.114626
7919,1158 MANNING AVE,Akron,OH,44307,700,2018-07-16,41.062754999999996,-81.548639
7920,2162 MOGADORE RD,Akron,OH,44312,73000,2018-08-20,41.062884999999994,-81.45097700000001
7921,7717 HARTMAN RD,Wadsworth,OH,44281,250000,2017-01-26,41.061888,-81.714371
7922,778 GRANT ST,Akron,OH,44311,440000,2007-07-13,41.061962,-81.518222
7923,2881 EDWARDS RD,Greenwich,OH,44837,88500,2005-10-20,41.062948,-82.56194599999999
7924,713 KLING ST,Akron,OH,44311,21000,2016-04-27,41.062976,-81.511328
7925,7674 LAFAYETTE RD,Lodi,OH,44254,70400,2012-02-15,41.063119,-81.97443
7926,701 KLING ST,Akron,OH,44311,47000,2010-04-01,41.063168,-81.511326
7927,607 HEDDEN AVE,Akron,OH,44311,15000,2015-05-12,41.063303999999995,-81.506506
7928,12 BIGELOW DR,Chippewa Lake,OH,44215,50000,2016-08-01,41.063328999999996,-81.901011
7929,456 SCHECK ST,Akron,OH,44307,75000,2006-08-23,41.063338,-81.54268499999999
7930,8000 YALE RD,Deerfield,OH,44411,210000,2005-07-06,41.062353,-81.102811
7931,852 AMHERST ST,Akron,OH,44311,14000,2018-10-12,41.063705,-81.533147
7932,1845 FORD AVE,Akron,OH,44305,16000,2008-12-02,41.063765999999994,-81.461934
7933,1499 BRENTFIELD DR,Wadsworth,OH,44281,325000,2019-02-07,41.062886999999996,-81.723322
7934,JOHNSTON ST,Akron,OH,44311,33000,2019-05-16,41.0638,-81.52095
7935,1476 BUCKHURST RUN,Wadsworth,OH,44281,264325,2012-03-30,41.063463,-81.723791
7936,SUMNER ST,Akron,OH,44311,90000,2010-01-15,41.0638,-81.52095
7937,2477 MOGADORE RD,Akron,OH,44312,280000,2018-10-02,41.063697,-81.440005
7938,371 E VORIS ST,Akron,OH,44311,45590,2007-01-24,41.06385,-81.513001
7939,101 EUCLID DR,Chippewa Lake,OH,44215,95000,2008-07-14,41.06389,-81.901072
7940,2259 OSAGE TRL,Wadsworth,OH,44281,470000,2016-12-21,41.063187,-81.77607900000001
7941,690 SHERMAN ST,Akron,OH,44311,12000,2008-08-18,41.064213,-81.516622
7942,1073 SCHUMACHER AVE,Akron,OH,44307,7000,2007-11-02,41.064215999999995,-81.543124
7943,164 HIGHGATE DR,Wadsworth,OH,44281,288500,2016-07-27,41.063244,-81.726821
7944,1487 BARRYMORE LN,Wadsworth,OH,44281,248620,2010-09-03,41.063363,-81.72470200000001
7945,BAIRD ST,Akron,OH,44311,167750,2018-08-07,41.0638,-81.52095
7946,3302 BOYNE RD,Barberton,OH,44203,141000,2008-05-29,41.063614,-81.646062
7947,MAY ST,Akron,OH,44311,215000,2011-10-03,41.0638,-81.52095
7948,618 JOHNSTON CT,Akron,OH,44311,925,2014-05-01,41.064489,-81.506167
7949,1110 1ST AVE,Akron,OH,44306,75000,2007-03-30,41.064678,-81.490214
7950,133 LAKESIDE DR,Chippewa Lake,OH,44215,11800,2013-06-06,41.064824,-81.903323
7951,1583 DELBA ST,Akron,OH,44307,16960,2017-07-11,41.064851000000004,-81.565288
7952,789 MAY ST,Akron,OH,44311,85000,2010-02-04,41.064997999999996,-81.529025
7953,1105 FESS AVE # 1107,Akron,OH,44307,28000,2011-12-13,41.065112,-81.56603199999999
7954,802 BOULEVARD ST,Akron,OH,44311,10000,2016-06-02,41.065145,-81.536535
7955,1181 HART ST,Akron,OH,44306,10000,2015-08-03,41.065166,-81.48632099999999
7956,810 FESS AVE,Akron,OH,44307,27500,2019-01-14,41.065217,-81.55566400000001
7957,661 SUMNER ST,Akron,OH,44311,49500,2013-06-28,41.065221,-81.514684
7958,1060 NATHAN ST,Akron,OH,44307,12000,2019-02-27,41.065262,-81.540084
7959,1300 SUNRISE DR,Akron,OH,44307,29000,2017-07-10,41.065272,-81.554199
7960,632 ALLYN ST,Akron,OH,44311,19000,2016-11-30,41.065290000000005,-81.513662
7961,1857 ADELAIDE BLVD,Akron,OH,44305,45000,2009-06-23,41.065312,-81.46135799999999
7962,1931 PRESTON AVE # 1933,Akron,OH,44305,305000,2018-05-02,41.064571,-81.456827
7963,1582 BUCKHURST RUN,Wadsworth,OH,44281,281200,2016-05-24,41.064633,-81.723597
7964,1556 BUCKHURST RUN,Wadsworth,OH,44281,254165,2015-10-30,41.06487,-81.723331
7965,1619 STIMSON ST,Akron,OH,44320,40000,2019-01-11,41.066361,-81.585523
7966,7625 GUILFORD RD,Seville,OH,44273,10100,2010-07-09,41.066364,-81.831797
7967,1017 LA CROIX AVE,Akron,OH,44307,1000,2013-08-26,41.0664,-81.548666
7968,2550 GILCHRIST RD,Akron,OH,44305,122983,2005-11-01,41.065076,-81.43354000000001
7969,1104 ACKLEY ST,Akron,OH,44306,32390,2008-02-19,41.066501,-81.49047
7970,987 LAUREL AVE,Akron,OH,44307,6300,2012-11-07,41.066515,-81.546785
7971,1846 SHAW AVE,Akron,OH,44305,10000,2008-10-20,41.066611,-81.461777
7972,1005 ELWELL CT,Akron,OH,44306,1500,2011-02-25,41.066627000000004,-81.494199
7973,154 RUCKEL RD,Akron,OH,44305,78000,2018-11-16,41.066784999999996,-81.468734
7974,1406 SARA AVE,Akron,OH,44305,9000,2018-11-30,41.066819,-81.472758
7975,596 SUMNER ST,Akron,OH,44311,3500,2017-01-19,41.067021999999994,-81.51503199999999
7976,2348 HEARTH HILL LN,Wadsworth,OH,44281,80000,2014-09-30,41.067217,-81.771919
7977,193 MALACCA ST,Akron,OH,44305,84700,2008-07-15,41.067353999999995,-81.455401
7978,1638 COBHAM LN,Wadsworth,OH,44281,327800,2019-05-01,41.066584999999996,-81.72435300000001
7979,2382 KERMIT AVE,Akron,OH,44305,73000,2018-10-10,41.067445,-81.437804
7980,371 CROSS ST,Akron,OH,44311,36000,2005-08-26,41.067627,-81.512477
7981,481 BLANCHE CT,Akron,OH,44311,24000,2018-08-01,41.067714,-81.507805
7982,1230 GROVEWOOD DR,Tallmadge,OH,44278,187375,2018-07-23,41.067718,-81.426961
7983,1383 HARDESTY BLVD,Akron,OH,44320,33500,2007-12-03,41.067728,-81.56317800000001
7984,965 MORNING STAR DR,Akron,OH,44307,98000,2018-08-07,41.067925,-81.535149
7985,164 STOCKWELL CT,Wadsworth,OH,44281,186605,2009-01-16,41.065837,-81.72678
7986,291 DUER CT,Akron,OH,44311,19500,2011-06-30,41.068178,-81.5159
7987,992 BOONE ST,Akron,OH,44306,13550,2010-11-24,41.068208,-81.494019
7988,515 KLING ST,Akron,OH,44311,37000,2007-11-30,41.068251000000004,-81.511375
7989,16 PARKWAY PATH,Chippewa Lake,OH,44215,87000,2015-07-29,41.068278,-81.901246
7990,1570 PRESTON AVE,Akron,OH,44305,53000,2017-03-22,41.068315000000005,-81.466841
7991,323 STRADER RD,Akron,OH,44305,129500,2008-09-24,41.068017,-81.430509
7992,242 IRISDALE PL,Akron,OH,44311,231000,2017-10-13,41.068191999999996,-81.51388
7993,583 GRANT ST,Akron,OH,44311,735000,2005-05-11,41.067267,-81.517827
7994,430 MARGARET ST,Akron,OH,44306,165715,2015-11-12,41.067295,-81.50144399999999
7995,8 PARK DR,Chippewa Lake,OH,44215,462000,2007-09-28,41.06832,-81.90478
7996,BIG INJUN TRL,Chippewa Lake,OH,44215,3150000,2008-03-05,41.06832,-81.90478
7997,304 SHAWNEE PATH,Akron,OH,44305,40000,2017-03-23,41.068676,-81.470685
7998,BEACHSIDE BLVD,Chippewa Lake,OH,44215,130000,2005-07-27,41.06832,-81.90478
7999,246 GOODVIEW AVE,Akron,OH,44305,70000,2018-07-10,41.068791999999995,-81.454553
8000,530 SUMNER ST,Akron,OH,44304,23000,2016-09-22,41.068811,-81.515008
8001,7861 CHESTERFIELD DR,Chippewa Lake,OH,44215,200800,2018-11-07,41.06832,-81.90478
8002,546 GRANT ST,Akron,OH,44311,725000,2007-05-31,41.068418,-81.518182
8003,1223 SQUIRES DR,Mogadore,OH,44260,169900,2013-07-02,41.068497,-81.34920100000001
8004,1096 LEDGEBROOK DR,Tallmadge,OH,44278,203500,2006-10-20,41.068537,-81.427673
8005,2246 CONGO ST,Akron,OH,44305,79900,2014-06-19,41.069123,-81.442708
8006,343 CLEVELAND ST,Akron,OH,44306,37500,2019-05-08,41.069139,-81.494984
8007,6876 CLARK RD,Atwater,OH,44201,120500,2010-12-08,41.068690000000004,-81.143732
8008,370 SULLIVAN AVE,Akron,OH,44305,64900,2018-07-24,41.069233000000004,-81.45066700000001
8009,1824 CONGO ST,Akron,OH,44305,30000,2014-04-18,41.069253,-81.458083
